,B14_to_A5_intTarget_0.0_mean*yb_cut_mean_intTarget_4.0_mean,B7_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,B14_to_A5_intTarget_0.0_mean/A15_intTarget_0.0_mean,A25_intTarget_0.0_mean/yb_cut_mean_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean*A5_intTarget_2.0_mean,B11_1_B10_2_intTarget_4.0_mean,A20_1_A16_hnew_A17chengji_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,A5_intTarget_0.0_mean*A27_intTarget_1.0_mean,A24_intTarget_1.0_mean,A25_intTarget_0.0_mean*B7_intTarget_1.0_mean,A25_intTarget_0.0_mean/B5_intTarget_1.0_mean,样本id*A15_intTarget_1.0_mean,A12_intTarget_0.0_mean/A27_intTarget_1.0_mean,A25_intTarget_0.0_mean/B5_intTarget_0.0_mean,样本id_cut_intTarget_3.0_mean/B7_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean/A25_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean/A5_intTarget_0.0_mean,A25_intTarget_0.0_mean/A5_intTarget_2.0_mean,样本id_cut_intTarget_1.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean,A6_intTarget_1.0_mean/A5_intTarget_1.0_mean,B14_to_B7_intTarget_4.0_mean,样本id/B5_intTarget_1.0_mean,样本id*A10_intTarget_1.0_mean,样本id*A5_intTarget_1.0_mean,样本id*b14/a1_a3_a4_a19_b1_b12,b14/a1_a3_a4_a19_b1_b12/A25_intTarget_0.0_mean,wendu_mean,样本id/yb_cut_mean_intTarget_4.0_mean,样本id/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,样本id*B7_intTarget_0.0_mean,样本id/b14/a1_a3_a4_a19_b1_b12,样本id/A5_intTarget_1.0_mean,样本id*B14_to_A5_intTarget_0.0_mean,样本id/B14_to_A5_intTarget_0.0_mean,样本id/样本id_cut_intTarget_4.0_mean,样本id/样本id_cut_intTarget_3.0_mean,样本id/样本id_cut_intTarget_0.0_mean
10,0.0,0.08822457163689391,1.731829573934837,0.7258064516129032,0.1054945054945055,0.07262569832402235,0.15565509518477044,1.0129870129870129,0.03545577229787756,0.30864197530864196,0.04540590123834277,0.45896584440227706,489.35166425470334,0.5222280062467465,1.2003722084367248,0.0,1.968253968253968,2.1848739495798317,0.39314516129032256,2.1666666666666665,0.9492900608519269,0.0,5510.955882352941,567.3523489932885,536.3076923076924,223.104,0.8817777777777778,76.44444444444444,-1.0,6179.727272727273,239.55924170616115,13617.1875,5664.75,498.0,6100.5,-1.0,-1.0,8715.0
11,0.0,0.038461538461538464,1.731829573934837,0.4891304347826087,0.13162118780096307,0.049160671462829736,1.0,1.7142857142857142,0.05813385442110406,0.0,0.030100334448160536,0.391304347826087,419.16353111432704,0.5832142857142857,0.4695652173913043,0.0,2.1904761904761902,1.495798319327731,0.2831389183457052,-1.0,0.5855263157894737,0.0,4479.0,406.13292117465227,318.7303370786517,208.44677137870855,1.070389761489238,73.44444444444444,-1.0,8958.0,344.53846153846155,10693.6125,6993.526315789474,426.57142857142856,5225.5,-1.0,-1.0,5598.75
12,0.04081632653061224,0.011494252873563218,1.5925925925925923,0.7868217054263567,0.12987012987012986,0.049160671462829736,0.18604651162790697,6.857142857142857,0.053553719008264465,0.35714285714285715,0.046511627906976744,0.7306201550387597,444.7807308970099,0.7176553247013951,2.191860465116279,0.41428571428571426,1.6945812807881773,1.5714285714285714,0.37093023255813956,5.142857142857143,0.5238095238095238,0.0,6989.666666666666,438.77588871715614,513.2272727272727,225.20069808027924,0.8280676415718843,76.11111111111111,11291.0,38712.0,278.1034482758621,11553.1125,5069.428571428572,460.85714285714283,5645.5,11291.0,22582.0,7527.333333333334
13,0.0,0.09395184967704052,2.0184331797235022,2.3225806451612905,0.11789697291556027,0.07262569832402235,0.15565509518477044,0.9285714285714285,0.04185598237642847,0.29844961240310075,0.04432405811376509,0.4786399302528335,170.13698630136986,0.5990625,1.0119815668202765,2.2128378378378377,1.968253968253968,2.0225563909774436,0.3517872711421099,-1.0,0.9700247915258057,0.0,2047.6216216216217,160.5,186.9925650557621,79.488,0.8817777777777778,76.33333333333333,-1.0,2018.25,87.69847328244276,4851.5625,2062.333333333333,177.42857142857142,2173.5,-1.0,1987.2,9936.0
14,0.03571428571428571,0.0834572281705626,1.731829573934837,1.278810408921933,0.11789697291556027,0.07262569832402235,0.15565509518477044,1.0453378956372967,0.03830122789230596,0.29844961240310075,0.04880955759244019,0.5270772631367426,356.27496382054994,0.5222280062467465,1.1143919277748273,0.44256756756756754,1.787375415282392,2.0225563909774436,0.38738738738738737,4.128378378378378,0.9700247915258057,0.0,4184.27027027027,413.0637583892617,382.11524163568777,162.43200000000002,0.8007441860465118,76.66666666666667,10152.0,4642.868263473054,179.20992366412216,9914.0625,4214.333333333333,362.57142857142856,4441.5,10152.0,20304.0,10152.0
15,0.04395604395604396,0.09876543209876543,1.731829573934837,0.5479651162790697,0.13162118780096307,0.049160671462829736,0.18604651162790697,0.6428571428571429,0.056261491317671095,0.23529411764705882,0.03746770025839793,0.6744186046511628,291.1403762662807,0.6026234567901234,0.7868217054263567,0.23076923076923078,1.6945812807881773,1.495798319327731,0.3659954622802042,3.4615384615384617,1.3733810967208597,0.0,4148.0,282.08964451313756,221.38202247191012,153.34565619223662,0.8770476129772453,74.44444444444444,6740.5,2333.25,345.66666666666663,7012.7125,4857.526315789474,296.2857142857143,3629.5,6740.5,13481.0,3370.25
16,0.028021978021978023,0.0834572281705626,0.9238213399503723,1.1189591078066914,0.053960537603660284,0.07262569832402235,0.15565509518477044,0.4784431137724551,0.06551371154571414,0.29844961240310075,0.04880955759244019,0.5270772631367426,475.61643835616434,0.3053097345132743,1.1143919277748273,1.5173745173745172,0.8180679785330949,0.9257085020242914,0.38738738738738737,1.1795366795366795,0.9700247915258057,0.17647058823529413,5724.108108108108,448.6763285024154,522.736059479554,233.3184,0.8407813953488372,77.0,8101.333333333334,6351.473053892215,245.16030534351148,12916.666666666668,5765.234567901234,227.01538461538462,13275.294117647058,8101.333333333334,8101.333333333334,12152.0
17,0.07619047619047618,0.23076923076923078,2.0184331797235022,2.3977695167286246,0.13186813186813187,0.07262569832402235,0.15565509518477044,0.2857142857142857,0.020856336645810332,0.45454545454545453,0.036888761795824995,0.426270136307311,26.575342465753423,0.526890756302521,0.426270136307311,0.5777777777777777,1.787375415282392,3.714285714285714,0.3463444857496902,-1.0,0.7594320486815416,0.0,258.6666666666667,25.07004830917874,37.30769230769231,12.416,0.8007441860465118,77.11111111111111,363.75,97.0,22.384615384615387,757.8125,252.2,27.71428571428571,339.5,363.75,727.5,1455.0
18,0.019047619047619046,0.08549421738894362,1.731829573934837,0.7992565055762081,0.1054945054945055,0.07262569832402235,0.15565509518477044,1.0453378956372967,0.03545577229787756,0.30864197530864196,0.05000088091756373,0.5054122020555434,180.24312590448625,0.5222280062467465,1.3218472976837288,0.9701149425287356,1.787375415282392,2.1848739495798317,0.4329306071871127,4.403603603603603,0.9492900608519269,0.0,2029.8529411764707,208.9731543624161,197.53846153846155,82.176,0.8007441860465118,76.66666666666667,9630.0,2348.874251497006,88.23696682464455,5015.625,2086.5,183.42857142857142,2247.0,9630.0,4815.0,3210.0
19,0.03809523809523809,0.08822457163689391,1.731829573934837,2.17741935483871,0.1054945054945055,0.07262569832402235,0.15565509518477044,1.0129870129870129,0.060646599777034564,0.30864197530864196,0.04540590123834277,0.45896584440227706,50.25470332850941,0.3053097345132743,1.2003722084367248,0.4850574712643678,1.968253968253968,2.1848739495798317,0.39314516129032256,0.8666666666666666,0.9492900608519269,0.0,565.9558823529412,58.265100671140935,55.07692307692308,17.877652933832707,0.6880288528228602,76.33333333333333,1342.5,634.6363636363636,24.601895734597157,1792.2375000000002,581.75,51.14285714285714,626.5,1342.5,2685.0,2685.0
20,0.0,0.09110747408619749,3.5322580645161294,1.4386617100371746,0.16666666666666666,0.049160671462829736,0.15565509518477044,1.8293413173652693,0.09037745879851142,0.14285714285714285,0.05328376703841387,0.9058240396530358,207.94520547945206,0.526890756302521,0.679368029739777,0.0,3.1279069767441863,1.5,0.4795539033457249,1.8348348348348347,-1.0,0.08056872037914692,4301.0,196.16666666666666,0.0,106.86720000000001,0.8808186046511629,76.77777777777777,-1.0,2776.940119760479,189.75,5390.625,-1.0,379.5,1518.0,-1.0,-1.0,6831.0
21,0.0,0.0834572281705626,3.5322580645161294,1.1988847583643123,0.20631970260223048,0.049160671462829736,0.15565509518477044,1.8293413173652693,0.03830122789230596,0.29844961240310075,0.04880955759244019,0.5270772631367426,222.46575342465752,0.526890756302521,1.1143919277748273,0.944144144144144,3.1279069767441863,3.539473684210526,0.38738738738738737,4.403603603603603,0.9996850592088686,0.08056872037914692,2677.4054054054054,209.8647342995169,244.50557620817847,114.32960000000001,0.8808186046511629,77.22222222222223,-1.0,2970.8502994011974,114.67175572519085,5767.045454545454,2696.6419753086416,406.0,1624.0,-1.0,6090.0,6090.0
22,0.0,0.08549421738894362,3.030701754385965,1.278810408921933,0.18461538461538463,0.049160671462829736,0.15565509518477044,1.8293413173652693,0.03545577229787756,0.30864197530864196,0.05000088091756373,0.5054122020555434,391.64978292329954,0.5222280062467465,1.3218472976837288,0.0,3.1279069767441863,3.8235294117647056,0.4329306071871127,3.0962837837837838,0.9783163265306122,0.08056872037914692,4410.661764705882,360.54347826086956,429.2307692307692,196.41600000000003,0.8808186046511629,76.88888888888889,-1.0,5103.862275449102,191.72985781990522,9907.670454545454,4533.75,697.5,2790.0,-1.0,-1.0,11160.0
23,0.008717948717948718,0.05016722408026756,0.728917378917379,-1.0,0.032692307692307694,0.049160671462829736,0.0,0.6015384615384616,0.0,0.3,0.0389087656529517,0.5563953488372093,254.23920265780728,0.7462244897959183,1.8546511627906976,0.28888888888888886,0.7755968169761274,-1.0,0.6744186046511628,6.133333333333334,0.8421052631578947,0.17647058823529413,3042.6,250.80680061823801,230.5,134.6921739130435,0.8664467766116942,72.77777777777777,13830.0,4241.2,212.76923076923077,6311.309523809523,3688.0,120.56923076923077,7050.588235294117,13830.0,13830.0,-1.0
24,0.0,0.036601307189542485,0.728917378917379,-1.0,0.05944055944055944,0.049160671462829736,0.18604651162790697,0.7410256410256411,0.053553719008264465,0.2857142857142857,0.03496985357450474,0.653343023255814,141.73421926910297,0.7176553247013951,0.5226744186046511,0.0,0.7755968169761274,0.7192307692307692,0.37093023255813956,1.5454545454545452,0.6616541353383458,0.17647058823529413,1991.75,139.82071097372489,163.54545454545453,75.88049209138839,0.8755832979819405,74.77777777777777,-1.0,2912.6666666666665,91.37777777777778,3481.7380952380954,1615.4285714285716,67.21538461538462,3930.5882352941176,-1.0,-1.0,-1.0
25,0.0,0.07739212007504691,0.9238213399503723,1.278810408921933,0.0456531634046427,0.07262569832402235,0.15565509518477044,0.4636363636363637,0.08506989108995798,0.2857142857142857,0.04386163750113337,0.5664296104735737,19.726027397260275,0.3053097345132743,0.8685254027261462,0.7321428571428571,0.8180679785330949,0.7129032258064517,0.45787915065213275,4.0625,1.0382132444814662,0.17647058823529413,255.13043478260872,23.436241610738254,20.875739644970412,9.6768,0.8407813953488372,76.77777777777777,-1.0,255.27272727272728,12.292682926829269,535.7142857142858,248.3265306122449,9.415384615384616,550.5882352941176,-1.0,576.0,576.0
26,0.03571428571428571,0.0834572281705626,3.5322580645161294,0.7459727385377943,0.20631970260223048,0.049160671462829736,0.15565509518477044,1.8293413173652693,0.03830122789230596,0.29844961240310075,0.04880955759244019,0.5270772631367426,368.2191780821918,0.526890756302521,1.1143919277748273,0.0,3.1279069767441863,3.539473684210526,0.38738738738738737,2.359073359073359,0.9996850592088686,0.08056872037914692,4431.5675675675675,347.3623188405797,404.69888475836433,189.23520000000002,0.8808186046511629,77.22222222222223,18816.0,4917.269461077844,189.80152671755727,9545.454545454544,4463.407407407407,672.0,2688.0,18816.0,-1.0,6272.0
27,0.008173076923076924,0.018518518518518517,0.7926450742240216,0.7272727272727273,0.06538461538461539,0.049160671462829736,0.15565509518477044,1.9615384615384617,0.0,0.1875,0.025252525252525256,0.42424242424242425,163.39797395079594,0.6026234567901234,0.42424242424242425,0.0,1.4384615384615385,-1.0,0.18181818181818182,3.75,-1.0,0.17647058823529413,2716.0,189.4429530201342,0.0,77.97129186602871,1.4736842105263157,74.44444444444444,9312.0,8730.0,129.33333333333331,4344.214285714285,-1.0,76.10769230769232,4450.588235294117,9312.0,-1.0,4656.0
28,0.0,0.0,1.1005917159763314,0.6322674418604651,0.06772872098315885,0.049160671462829736,0.15565509518477044,-1.0,0.03851748251748252,0.09090909090909091,0.046511627906976744,0.4777131782945736,287.6111111111111,0.7176553247013951,0.9554263565891472,0.38666666666666666,1.0879412364823506,1.4027149321266967,0.4566375968992248,2.8000000000000003,0.9528795811518324,0.0,2839.0,272.5687789799073,308.3076923076923,140.76155268022183,0.833195232328383,72.66666666666667,-1.0,-1.0,172.75862068965517,7132.657894736842,3256.5,183.79881656804733,5462.5161290322585,-1.0,15030.0,3757.5
29,0.03809523809523809,0.14814814814814814,1.5925925925925923,1.2645348837209303,0.1467181467181467,0.049160671462829736,0.0,0.6428571428571429,0.07164619164619165,0.3333333333333333,0.056201550387596895,0.48172757475083056,297.531561461794,0.7176553247013951,0.6744186046511628,1.5,1.6945812807881773,1.1746031746031744,0.32833537331701346,4.5,1.458128078817734,0.0,3082.857142857143,293.5146831530139,204.13513513513516,151.17338003502627,0.8309680536264268,74.88888888888889,8092.5,2427.75,143.86666666666667,7701.3625,5703.285714285714,308.2857142857143,3776.5,8092.5,5395.0,8092.5
30,0.019047619047619046,0.1111111111111111,1.731829573934837,2.5290697674418605,0.12987012987012986,0.049160671462829736,0.18604651162790697,0.6428571428571429,0.053553719008264465,0.2857142857142857,0.04215116279069767,0.7306201550387597,135.88422575976844,0.6026234567901234,2.191860465116279,1.0666666666666667,1.6945812807881773,1.5714285714285714,0.37093023255813956,3.7499999999999996,0.9214659685863874,0.0,2097.333333333333,131.65996908809893,154.0,71.83673469387756,0.8803019640458065,74.44444444444444,7260.0,1089.0,60.5,3260.95,1521.142857142857,138.28571428571428,1694.0,7260.0,3630.0,7260.0
31,0.0,0.12086513994910941,2.0184331797235022,0.6926889714993804,0.11789697291556027,0.07262569832402235,0.15565509518477044,0.7218045112781954,0.03830122789230596,0.29844961240310075,0.04880955759244019,0.5270772631367426,499.4520547945205,0.5222280062467465,1.1143919277748273,0.0,1.787375415282392,2.0225563909774436,0.38738738738738737,7.384615384615385,0.9700247915258057,0.0,6010.9729729729725,471.1618357487922,548.9330855018587,233.344,0.8007441860465118,77.0,-1.0,4605.473684210527,257.44656488549623,14242.1875,6054.16049382716,520.8571428571428,6380.5,-1.0,-1.0,7899.666666666666
32,0.01188811188811189,0.08549421738894362,0.7926450742240216,-1.0,0.048284023668639056,0.07262569832402235,0.15565509518477044,0.4784431137724551,0.03545577229787756,0.30864197530864196,0.05000088091756373,0.5054122020555434,510.4081041968162,0.5222280062467465,1.3218472976837288,0.0,0.8180679785330949,1.0,0.4329306071871127,10.508599508599508,0.9492900608519269,0.17647058823529413,5748.088235294118,469.86956521739125,559.3846153846155,244.33919999999998,0.8407813953488372,76.77777777777777,19998.0,6651.48502994012,249.86729857819907,13526.785714285716,5908.5,237.73846153846156,13902.35294117647,19998.0,-1.0,-1.0
33,0.0,0.09218106995884773,1.731829573934837,1.5174418604651163,0.09266409266409266,0.049160671462829736,0.18604651162790697,0.6428571428571429,0.07960687960687961,0.4,0.03496985357450474,0.5339147286821706,128.30390738060782,0.6026234567901234,0.6406976744186047,0.0,1.6945812807881773,1.057142857142857,0.5198643410852712,1.2499999999999998,1.264957264957265,0.0,1447.1666666666667,124.31530139103555,111.16216216216216,67.82931354359926,0.8803019640458065,76.0,-1.0,1028.25,81.24444444444445,3079.0375,1878.7777777777776,130.57142857142856,1599.5,-1.0,-1.0,4113.0
34,0.0,0.2222222222222222,2.0184331797235022,1.3488372093023255,0.08695652173913043,0.049160671462829736,0.0,0.42857142857142855,0.07525083612040133,1.0,0.056201550387596895,0.6744186046511628,18.904109589041095,0.4090462143559489,0.7868217054263567,1.125,1.6945812807881773,1.3142857142857143,0.5539867109634551,-1.0,1.0952380952380951,0.0,276.0,18.769706336939723,24.0,9.667250437828372,0.8309680536264268,74.44444444444444,-1.0,103.5,7.666666666666666,492.4875,198.375,19.71428571428571,241.5,-1.0,552.0,552.0
35,0.0,0.27586206896551724,1.5925925925925923,2.0232558139534884,0.09523809523809523,0.049160671462829736,0.18604651162790697,0.2857142857142857,0.0,0.35714285714285715,0.046511627906976744,0.653343023255814,274.92026578073086,0.7176553247013951,0.5226744186046511,0.4833333333333333,1.6945812807881773,-1.0,0.5058139534883721,-1.0,0.7696335078534031,0.0,3863.375,271.20865533230295,379.8095238095238,147.97773654916512,0.8803019640458065,74.55555555555556,-1.0,997.0,171.89655172413794,6717.287499999999,2617.125,284.85714285714283,3489.5,-1.0,11964.0,11964.0
36,0.0,0.06787330316742082,1.5925925925925923,0.6322674418604651,0.13533834586466165,0.049160671462829736,0.18604651162790697,0.9714285714285713,0.015502392344497608,0.2222222222222222,0.0389087656529517,0.48172757475083056,276.8504983388704,0.6026234567901234,0.6744186046511628,0.28888888888888886,1.6945812807881773,5.428571428571429,0.35594315245478036,13.600000000000001,1.064,0.0,2868.571428571429,273.112828438949,264.2105263157895,149.01669758812616,0.8803019640458065,73.11111111111111,-1.0,3413.6,231.6923076923077,6764.45,3815.2000000000003,286.85714285714283,3514.0,-1.0,15060.0,3765.0
37,0.0,0.24561403508771928,1.731829573934837,0.7992565055762081,0.1054945054945055,0.07262569832402235,0.15565509518477044,0.42857142857142855,0.060646599777034564,0.30864197530864196,0.05889258462140481,0.5054122020555434,65.13458755426917,0.3053097345132743,1.3218472976837288,0.0,1.787375415282392,2.1848739495798317,0.4329306071871127,-1.0,0.9492900608519269,0.0,733.5294117647059,75.51677852348993,71.38461538461539,29.696,0.8007441860465118,76.44444444444444,-1.0,348.0,24.421052631578945,1812.5,754.0,66.28571428571428,812.0,-1.0,-1.0,1160.0
38,0.02040816326530612,0.0834572281705626,2.0184331797235022,-1.0,0.11789697291556027,0.07262569832402235,0.15565509518477044,1.0453378956372967,0.06551371154571414,0.29844961240310075,0.04432405811376509,0.4786399302528335,507.12328767123284,0.3053097345132743,1.0119815668202765,0.0,1.968253968253968,2.0225563909774436,0.3517872711421099,5.897683397683397,0.9700247915258057,0.0,6103.2972972972975,478.39855072463763,557.3643122676581,236.928,0.8817777777777778,77.0,25914.0,6772.2215568862275,261.40076335877865,14460.9375,6147.148148148148,528.8571428571428,6478.5,25914.0,-1.0,-1.0
39,0.06122448979591836,0.059259259259259255,2.0184331797235022,0.8860759493670887,0.09974640743871513,0.07262569832402235,0.15565509518477044,1.0,0.04363187223530764,0.2857142857142857,0.03938115330520394,0.7120253164556962,319.7260273972603,0.5952681957738848,2.848101265822785,0.0,1.5047619047619045,1.5576036866359446,0.5438747049989273,0.5,0.9657142857142859,0.0,4376.25,379.8624161073825,338.3609467455621,149.376,0.6741333333333333,74.22222222222223,5446.0,4084.5,207.46666666666667,9117.1875,4024.95918367347,333.4285714285714,4084.5,5446.0,-1.0,5446.0
