,B9_1:00-5:00,B9_17:00-18:30,B7_17:00:00,A28_5:00-6:00,A28_4:00-5:00,A26_13:00:00,A24_12:00:00,A20_2:00-3:00,A14_1:00:00,A11_17:00:00,A9_23:00:00,A9_0:00:00,A5_14:00:00,b14/a1_a3_a4_a19_b1_b12,wendu_mean,样本id/B14_to_A5_intTarget_0.0_mean,样本id*B14_to_A5_intTarget_0.0_mean,样本id/b14/a1_a3_a4_a19_b1_b12,样本id*A25_intTarget_0.0_mean,b14/a1_a3_a4_a19_b1_b12/A25_intTarget_0.0_mean,样本id*A6_intTarget_1.0_mean,样本id,B14_to_B7_intTarget_4.0_mean,b14/a1_a3_a4_a19_b1_b12/B14_to_A5_intTarget_0.0_mean,b14/a1_a3_a4_a19_b1_b12*B14_to_A5_intTarget_0.0_mean,样本id/yb_cut_mean_intTarget_2.0_mean,样本id_cut_intTarget_3.0_mean/A5_intTarget_0.0_mean,A25_intTarget_0.0_mean/A5_intTarget_1.0_mean,A24_intTarget_1.0_mean,B14_to_A5_intTarget_0.0_mean/yb_cut_mean_intTarget_3.0_mean,B14_to_A5_intTarget_0.0_mean/yb_cut_mean_intTarget_2.0_mean,A27_intTarget_1.0_mean/B5_intTarget_1.0_mean,A5_intTarget_0.0_mean/yb_cut_mean_intTarget_4.0_mean,B5_intTarget_0.0_mean/A12_intTarget_1.0_mean,B14_to_A5_intTarget_0.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,A25_intTarget_0.0_mean*A5_intTarget_1.0_mean,B11_1_B10_2_intTarget_0.0_mean,样本id_cut_intTarget_4.0_mean*A25_intTarget_0.0_mean,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean/B7_intTarget_1.0_mean,b14/a1_a3_a4_a19_b1_b12/yb_cut_mean_intTarget_0.0_mean,B11_1_B10_2_intTarget_1.0_mean,样本id_cut_intTarget_2.0_mean/样本id_cut_intTarget_3.0_mean,B10_1_B9_2_B8chengji_intTarget_3.0_mean,A20_1_A16_hnew_intTarget_0.0_mean,样本id_cut_intTarget_1.0_mean/b14/a1_a3_a4_a19_b1_b12,B11_2_B11_1_B8chengji_intTarget_1.0_mean,样本id_cut_intTarget_3.0_mean*A5_intTarget_2.0_mean,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean/B5_intTarget_1.0_mean,B11_1_B10_2_B8chengji_intTarget_4.0_mean,样本id_cut_intTarget_1.0_mean*yb_cut_mean_intTarget_4.0_mean,B5_intTarget_0.0_mean*A15_intTarget_1.0_mean,样本id_cut_intTarget_4.0_mean/A27_intTarget_0.0_mean,A28_2_A28_1_A27chengji_8,A7_intTarget_4.0_mean,B14_to_B4_2_B4_1_B1chengji_intTarget_0.0_mean,B8_3,A7_hnew_A5_hnew_intTarget_4.0_mean,A7_hnew_A5_hnew_intTarget_1.0_mean,A20_1,A21_3,B4_2,target
10,0,0,0,0,0,0,0,0,0,1,0,0,1,0.128,76.44444444444444,6100.5,498.0,13617.1875,253.01612903225808,0.8817777777777778,509.1115618661257,1743,0.0,0.448,0.03657142857142857,4357.5,0.0,0.4717741935483871,0.30864197530864196,-1.0,0.7142857142857142,0.8572567783094098,-1.0,0.407913918778202,1.0129870129870129,0.044665012406947896,0.14338919925512103,0.0,0.49184149184149184,0.64,0.30726256983240224,-1.0,0.0984182776801406,0.15565509518477044,2.6041666666666665,0.17391304347826086,0.0,0.4864253393665159,0.07262569832402235,0.0,0.03395146905394945,0.0,0,0.056818181818181816,0.1694915254237288,0,0.056818181818181816,0.2849025974025974,1,0,0,0.9359999999999999
11,0,0,0,0,0,0,0,0,1,0,1,0,0,0.13961605584642234,73.44444444444444,5225.5,426.57142857142856,10693.6125,194.7391304347826,1.070389761489238,186.625,1493,0.0,0.4886561954624782,0.03989030167040638,3732.5,0.0,0.6109839816933639,0.0,-1.0,0.7142857142857142,0.9130434782608696,-1.0,1.0482180293501049,1.7142857142857142,0.02784562774792379,0.17146282973621102,0.0,0.0,0.5235602094240838,0.26498800959232616,-1.0,0.1111111111111111,0.3125,1.91,0.2,0.0,0.0,0.06666666666666667,0.0,0.07798681460041808,0.0,0,0.0,0.1694915254237288,0,0.14285714285714285,0.14285714285714285,0,0,0,0.8909999999999999
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13961605584642234,76.11111111111111,5645.5,460.85714285714283,11553.1125,271.9593023255814,0.8280676415718843,268.8333333333333,1613,0.0,0.4886561954624782,0.03989030167040638,4516.4,0.39285714285714285,0.5299003322259136,0.35714285714285715,4.0,0.7999999999999999,1.2763636363636364,1.272727272727273,0.30521091811414397,6.857142857142857,0.053646934460887946,0.17146282973621102,0.024086378737541526,0.15104166666666666,0.6515415939499709,0.26498800959232616,5.0,0.2,0.20408163265306123,1.5348214285714286,0.2558139534883721,0.032467532467532464,0.18055555555555552,0.046511627906976744,0.03061224489795918,0.021211346792742142,0.8540372670807453,0,0.056818181818181816,0.1694915254237288,0,0.056818181818181816,0.2849025974025974,0,0,1,0.8909999999999999
13,0,1,1,0,0,1,1,0,0,0,0,0,0,0.128,76.33333333333333,2173.5,177.42857142857142,4851.5625,90.14516129032259,0.8817777777777778,181.38742393509128,621,0.0,0.448,0.03657142857142857,1987.2,2.2121710526315788,0.482078853046595,0.29844961240310075,0.9142857142857143,0.9142857142857143,0.9769769769769769,-1.0,0.5412929167955459,0.9285714285714285,0.0437102770116321,0.14338919925512103,0.0,0.0,2.048,0.30726256983240224,1.0,0.0984182776801406,0.15565509518477044,2.44140625,0.3132295719844358,0.12894981412639406,0.0,0.07262569832402235,0.0,0.039299348753649224,0.0,0,0.056818181818181816,0.1694915254237288,0,0.056818181818181816,0.2849025974025974,1,0,0,0.9470000000000001
14,0,1,1,0,0,1,1,0,0,0,0,0,0,0.128,76.66666666666667,4441.5,362.57142857142856,9914.0625,202.85130111524163,0.8007441860465118,370.6612576064909,1269,0.0,0.448,0.03657142857142857,2900.5714285714284,0.44243421052631576,0.5308641975308641,0.29844961240310075,4.571428571428571,0.6530612244897959,0.8940040518987887,1.1301115241635689,0.48385123562515286,1.0453378956372967,0.04813366316109507,0.14338919925512103,0.019981412639405203,0.19832242225859248,1.024,0.30726256983240224,7.0,0.0984182776801406,0.15565509518477044,1.953125,0.3132295719844358,0.02578996282527881,0.19967266775777415,0.07262569832402235,0.03125,0.040271879670707694,0.825,0,0.056818181818181816,0.1694915254237288,0,0.056818181818181816,0.2849025974025974,1,0,0,0.925
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1478743068391867,74.44444444444444,3629.5,296.2857142857143,7012.7125,174.84302325581396,0.8770476129772453,304.0418848167539,1037,0.0,0.5175600739371535,0.04224980195405334,6740.5,0.40271493212669685,0.7897796817625459,0.23529411764705882,3.714285714285714,1.857142857142857,1.1781818181818182,1.241573033707865,0.8086253369272236,0.6428571428571429,0.03599425137183172,0.17146282973621102,0.0259391771019678,0.4,0.4805914972273568,0.26498800959232616,2.0,0.09009009009009009,0.20408163265306123,2.080769230769231,0.2682926829268293,0.035436473638720836,0.35555555555555557,0.054409005628517824,0.04733727810650888,0.06016125697746537,0.919732441471572,0,0.056818181818181816,0.1694915254237288,0,0.056818181818181816,0.2849025974025974,0,0,1,0.902
16,0,1,1,0,0,1,1,0,0,0,0,0,0,0.1344,77.0,13275.294117647058,227.01538461538462,12916.666666666668,277.50185873605943,0.8407813953488372,507.06693711967546,1736,0.17647058823529413,1.027764705882353,0.017575384615384614,4860.8,1.5169172932330826,0.5308641975308641,0.29844961240310075,0.6102564102564103,0.36615384615384616,1.5291813552683118,0.6592317224287485,0.48385123562515286,0.4784431137724551,0.04813366316109507,0.14338919925512103,0.034253850238980345,0.19832242225859248,0.9408,0.30726256983240224,1.6666666666666667,0.0984182776801406,0.15565509518477044,0.5314625850340136,0.3132295719844358,0.0884227296866702,0.19967266775777415,0.07262569832402235,0.01530612244897959,0.039299348753649224,2.4642857142857144,0,0.056818181818181816,0.1510204081632653,0,0.056818181818181816,0.2849025974025974,1,0,0,0.971
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,77.11111111111111,339.5,27.71428571428571,757.8125,15.505576208178438,0.8007441860465118,28.332657200811358,97,0.0,0.448,0.03657142857142857,485.0,1.7333333333333332,0.4156133828996282,0.45454545454545453,2.142857142857143,1.4285714285714284,0.7230196703880915,0.2884615384615385,1.640625,0.2857142857142857,0.06148126965970832,0.14338919925512103,0.0426270136307311,0.0,1.9200000000000002,0.30726256983240224,1.5,0.0984182776801406,0.15565509518477044,2.6041666666666665,0.3132295719844358,0.06153846153846154,0.0,0.07262569832402235,0.08888888888888888,0.10273972602739725,1.76,0,0.056818181818181816,0.1694915254237288,0,0.056818181818181816,0.2849025974025974,1,0,0,0.902
18,0,0,0,0,0,0,0,0,0,1,0,0,1,0.128,76.66666666666667,2247.0,183.42857142857142,5015.625,102.62453531598513,0.8007441860465118,187.5212981744422,642,0.0,0.448,0.03657142857142857,1926.0,1.0196078431372548,0.5195167286245352,0.30864197530864196,2.142857142857143,0.8571428571428571,0.8572567783094098,1.9615384615384617,0.407913918778202,1.0453378956372967,0.04918501572776666,0.14338919925512103,0.010656753407682774,0.1935971829588851,0.64,0.30726256983240224,2.5,0.0984182776801406,0.15565509518477044,2.0833333333333335,0.3132295719844358,0.04923076923076923,0.19146529315490518,0.07262569832402235,0.017777777777777778,0.03395146905394945,0.44,0,0.056818181818181816,0.1694915254237288,0,0.056818181818181816,0.2849025974025974,1,0,0,0.9129999999999999
19,0,0,0,0,0,0,0,0,0,1,0,0,1,0.09987515605493133,76.33333333333333,626.5,51.14285714285714,1792.2375000000002,25.983870967741936,0.6880288528228602,52.283975659229206,179,0.0,0.3495630461922597,0.028535758872837522,298.33333333333337,0.5098039215686274,0.4717741935483871,0.30864197530864196,4.285714285714286,0.47619047619047616,1.4663256606990622,0.9807692307692308,0.407913918778202,1.0129870129870129,0.044665012406947896,0.14338919925512103,0.01935483870967742,0.49184149184149184,1.49812734082397,0.30726256983240224,9.0,0.0984182776801406,0.15565509518477044,1.335,0.3132295719844358,0.024615384615384615,0.4864253393665159,0.07262569832402235,0.017777777777777778,0.03395146905394945,1.5333333333333334,0,0.056818181818181816,0.1694915254237288,0,0.056818181818181816,0.2849025974025974,1,0,0,0.925
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1408,76.77777777777777,1518.0,379.5,5390.625,121.32713754646839,0.8808186046511629,209.3793103448276,759,0.08056872037914692,0.2816,0.0704,975.8571428571429,0.0,-1.0,0.14285714285714285,-1.0,0.6428571428571428,1.5364167995746942,-1.0,1.0294117647058825,1.8293413173652693,0.0,0.17146282973621102,0.0,0.1816693944353519,1.2672,0.26498800959232616,-1.0,0.07112970711297072,0.15565509518477044,0.789141414141414,0.2682926829268293,0.0,0.3431533006001091,0.054409005628517824,0.0,0.064464141821112,0.0,0,0.056818181818181816,0.1724137931034483,0,0.056818181818181816,0.2849025974025974,1,0,0,0.93
21,0,0,1,0,0,1,1,0,0,0,0,0,0,0.1408,77.22222222222223,1624.0,406.0,5767.045454545454,129.7992565055762,0.8808186046511629,244.42857142857142,812,0.08056872037914692,0.2816,0.0704,2030.0,0.943859649122807,0.5308641975308641,0.29844961240310075,3.75,1.25,0.8940040518987887,-1.0,0.6275614754098361,1.8293413173652693,0.04813366316109507,0.17146282973621102,0.0,0.19832242225859248,1.056,0.26498800959232616,3.0,0.07112970711297072,0.15565509518477044,1.8939393939393938,0.2682926829268293,0.05501858736059479,0.19967266775777415,0.054409005628517824,0.0,0.039299348753649224,0.0,0,0.056818181818181816,0.1724137931034483,0,0.056818181818181816,0.2849025974025974,1,0,0,0.93
22,1,0,0,0,0,0,0,0,0,1,0,0,1,0.1408,76.88888888888889,2790.0,697.5,9907.670454545454,222.99256505576207,0.8808186046511629,419.9234693877551,1395,0.08056872037914692,0.2816,0.0704,2029.090909090909,0.0,0.5195167286245352,0.30864197530864196,-1.0,0.7272727272727273,0.8572567783094098,-1.0,0.407913918778202,1.8293413173652693,0.04918501572776666,0.17146282973621102,0.0,0.1935971829588851,1.1264,0.26498800959232616,-1.0,0.07112970711297072,0.15565509518477044,1.3316761363636362,0.2682926829268293,0.0,0.19146529315490518,0.054409005628517824,0.0,0.03395146905394945,0.0,0,0.056818181818181816,0.1724137931034483,0,0.056818181818181816,0.2849025974025974,1,0,0,0.93
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14608695652173914,72.77777777777777,7050.588235294117,120.56923076923077,6311.309523809523,155.453488372093,0.8664467766116942,194.10526315789474,922,0.17647058823529413,1.1171355498721227,0.019103678929765888,1536.6666666666667,-1.0,0.6744186046511628,0.3,1.9615384615384617,0.21794871794871798,0.7849514563106796,0.0,0.34305317324185247,0.6015384615384616,0.04215116279069767,0.17146282973621102,0.01124031007751938,0.18840579710144925,-1.0,0.26498800959232616,9.0,0.013513513513513514,0.0,1.8253968253968251,0.30656934306569344,0.016666666666666666,0.14347826086956522,0.043795620437956206,0.017777777777777778,0.02506795530051344,0.40392156862745093,0,0.0,0.1510204081632653,1,0.01639344262295082,0.22950819672131148,0,0,0,0.9470000000000001
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14762741652021089,74.77777777777777,3930.5882352941176,67.21538461538462,3481.7380952380954,86.66279069767441,0.8755832979819405,108.21052631578947,514,0.17647058823529413,1.1289155380957303,0.01930512369879681,706.75,0.0,0.5299003322259136,0.2857142857142857,-1.0,0.1798076923076923,1.1413636363636364,-1.0,1.2799167533818938,0.7410256410256411,0.053646934460887946,0.17146282973621102,0.0,0.8508403361344539,-1.0,0.26498800959232616,-1.0,0.08035714285714286,0.20408163265306123,1.8474025974025974,0.2682926829268293,0.0,0.6838235294117647,0.054409005628517824,0.0,0.08895080913085412,0.0,0,0.056818181818181816,0.1510204081632653,0,0.056818181818181816,0.2849025974025974,0,0,1,0.935
25,0,0,0,1,0,0,0,0,0,0,0,1,0,0.1344,76.77777777777777,550.5882352941176,9.415384615384616,535.7142857142858,11.509293680297397,0.8407813953488372,21.6734693877551,72,0.17647058823529413,1.027764705882353,0.017575384615384614,576.0,0.6814516129032259,0.551323875275017,0.2857142857142857,1.0461538461538462,1.0461538461538462,1.643352236925016,-1.0,0.6208222690229832,0.4636363636363637,0.046347418666549345,0.14338919925512103,0.0,0.5606837606837607,1.0752,0.30726256983240224,1.0,0.0984182776801406,0.15565509518477044,4.6502976190476195,0.3132295719844358,0.04363905325443787,0.5451505016722409,0.07262569832402235,0.0,0.05042440541221951,0.0,0,0.056818181818181816,0.1510204081632653,0,0.056818181818181816,0.2849025974025974,1,0,0,0.971
26,0,0,1,0,0,1,1,0,0,0,0,0,0,0.1408,77.22222222222223,2688.0,672.0,9545.454545454544,214.84014869888475,0.8808186046511629,404.57142857142856,1344,0.08056872037914692,0.2816,0.0704,2352.0,0.0,0.5308641975308641,0.29844961240310075,-1.0,0.875,0.8940040518987887,1.9776951672862455,0.6275614754098361,1.8293413173652693,0.04813366316109507,0.17146282973621102,0.011417950079660115,0.19832242225859248,0.6570666666666667,0.26498800959232616,-1.0,0.07112970711297072,0.15565509518477044,1.0146103896103895,0.2682926829268293,0.0,0.19967266775777415,0.054409005628517824,0.01020408163265306,0.039299348753649224,0.47142857142857136,0,0.056818181818181816,0.1724137931034483,0,0.056818181818181816,0.2849025974025974,1,0,0,0.93
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1339712918660287,74.44444444444444,4450.588235294117,76.10769230769232,4344.214285714285,52.909090909090914,1.4736842105263157,162.96,582,0.17647058823529413,1.0244863495637488,0.017519322782480678,1034.6666666666667,-1.0,-1.0,0.1875,-1.0,0.23247863247863249,1.3745454545454547,0.0,0.8086253369272236,1.9615384615384617,0.0,0.17146282973621102,0.005681818181818182,0.24,1.0717703349282297,0.26498800959232616,-1.0,0.09009009009009009,0.15565509518477044,1.8660714285714286,0.2682926829268293,0.0,0.3111111111111111,0.054409005628517824,0.015625,0.06016125697746537,0.3736413043478261,0,0.056818181818181816,0.1510204081632653,0,0.056818181818181816,0.2849025974025974,1,0,0,0.935
28,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14048059149722736,72.66666666666667,5462.5161290322585,183.79881656804733,7132.657894736842,168.94186046511626,0.833195232328383,293.78010471204186,1002,0.0,0.7658458052590782,0.02576862920955058,3757.5,0.5098039215686274,0.5479651162790697,0.09090909090909091,2.7514792899408285,0.6878698224852071,0.8345454545454545,-1.0,0.7001897533206832,-1.0,0.0518783542039356,0.17146282973621102,0.0,0.5178571428571428,0.5268022181146026,0.26498800959232616,4.0,0.0,0.15565509518477044,2.8473684210526318,0.0,0.024615384615384615,0.4047619047619047,0.0,0.0,0.05065359477124183,0.0,0,0.056818181818181816,0.0,0,0.056818181818181816,0.2849025974025974,0,0,1,0.878
